start_time,end_time,peak_time,peak_flux,activity_level,confidence,duration_minutes
2026-06-10 06:45:09,2026-06-10 06:45:55,2026-06-10 06:45:55,13.0,1,60,0.77
2026-06-10 06:46:09,2026-06-10 06:46:09,2026-06-10 06:46:09,11.0,2,61,0.0
2026-06-10 06:46:17,2026-06-10 06:46:17,2026-06-10 06:46:17,4.0,1,57,0.0
2026-06-10 06:46:24,2026-06-10 06:46:24,2026-06-10 06:46:24,10.0,2,63,0.0
2026-06-10 06:46:27,2026-06-10 06:47:16,2026-06-10 06:46:33,12.0,1,60,0.82
2026-06-10 06:47:24,2026-06-10 06:47:32,2026-06-10 06:47:32,11.0,2,64,0.13
2026-06-10 06:47:56,2026-06-10 06:47:56,2026-06-10 06:47:56,15.0,3,68,0.0
2026-06-10 06:48:01,2026-06-10 06:48:04,2026-06-10 06:48:04,11.0,1,60,0.05
2026-06-10 06:48:12,2026-06-10 06:48:12,2026-06-10 06:48:12,7.0,2,61,0.0
2026-06-10 06:48:24,2026-06-10 06:48:24,2026-06-10 06:48:24,12.0,1,59,0.0
2026-06-10 06:48:27,2026-06-10 06:48:27,2026-06-10 06:48:27,14.0,3,69,0.0
2026-06-10 06:48:32,2026-06-10 06:48:32,2026-06-10 06:48:32,13.0,1,59,0.0
2026-06-10 06:48:36,2026-06-10 06:48:44,2026-06-10 06:48:44,12.0,2,64,0.13
2026-06-10 06:48:52,2026-06-10 06:48:52,2026-06-10 06:48:52,8.0,1,60,0.0
2026-06-10 06:49:00,2026-06-10 06:49:00,2026-06-10 06:49:00,11.0,2,64,0.0
2026-06-10 06:49:08,2026-06-10 06:49:22,2026-06-10 06:49:08,14.0,1,60,0.23
2026-06-10 06:49:24,2026-06-10 06:49:24,2026-06-10 06:49:24,10.0,2,61,0.0
2026-06-10 06:49:40,2026-06-10 06:49:40,2026-06-10 06:49:40,7.0,1,59,0.0
2026-06-10 06:49:43,2026-06-10 06:49:43,2026-06-10 06:49:43,17.0,2,61,0.0
2026-06-10 06:49:48,2026-06-10 06:49:48,2026-06-10 06:49:48,9.0,1,59,0.0
2026-06-10 06:49:56,2026-06-10 06:50:12,2026-06-10 06:49:56,14.0,2,63,0.27
2026-06-10 06:50:16,2026-06-10 06:50:28,2026-06-10 06:50:16,17.0,1,60,0.2
2026-06-10 06:50:36,2026-06-10 06:50:36,2026-06-10 06:50:36,10.0,2,63,0.0
2026-06-10 06:50:44,2026-06-10 06:50:44,2026-06-10 06:50:44,10.0,1,59,0.0
2026-06-10 06:50:52,2026-06-10 06:50:52,2026-06-10 06:50:52,13.0,2,64,0.0
2026-06-10 06:51:00,2026-06-10 06:51:00,2026-06-10 06:51:00,9.0,1,58,0.0
2026-06-10 06:51:07,2026-06-10 06:51:07,2026-06-10 06:51:07,12.0,2,64,0.0
2026-06-10 06:51:16,2026-06-10 06:51:16,2026-06-10 06:51:16,8.0,1,59,0.0
2026-06-10 06:51:19,2026-06-10 06:51:40,2026-06-10 06:51:40,20.0,2,62,0.35
2026-06-10 06:51:47,2026-06-10 06:51:47,2026-06-10 06:51:47,8.0,1,58,0.0
2026-06-10 06:51:55,2026-06-10 06:52:03,2026-06-10 06:51:55,12.0,2,62,0.13
2026-06-10 06:52:11,2026-06-10 06:52:35,2026-06-10 06:52:35,15.0,1,59,0.4
2026-06-10 06:52:43,2026-06-10 06:52:43,2026-06-10 06:52:43,17.0,3,69,0.0
2026-06-10 06:52:51,2026-06-10 06:52:59,2026-06-10 06:52:51,9.0,1,60,0.13
2026-06-10 06:53:07,2026-06-10 06:53:07,2026-06-10 06:53:07,15.0,2,64,0.0
2026-06-10 06:53:15,2026-06-10 06:53:15,2026-06-10 06:53:15,15.0,3,66,0.0
2026-06-10 06:53:23,2026-06-10 06:53:23,2026-06-10 06:53:23,10.0,2,61,0.0
2026-06-10 06:53:27,2026-06-10 06:53:37,2026-06-10 06:53:27,15.0,1,58,0.17
2026-06-10 06:54:03,2026-06-10 06:54:03,2026-06-10 06:54:03,8.0,2,60,0.0
2026-06-10 06:54:19,2026-06-10 06:55:40,2026-06-10 06:55:30,11.0,1,60,1.35
2026-06-10 06:55:56,2026-06-10 06:55:56,2026-06-10 06:55:56,1.0,2,61,0.0
2026-06-10 06:56:04,2026-06-10 06:56:04,2026-06-10 06:56:04,15.0,3,67,0.0
2026-06-10 06:56:15,2026-06-10 06:56:47,2026-06-10 06:56:47,14.0,1,59,0.53
2026-06-10 06:56:51,2026-06-10 06:56:51,2026-06-10 06:56:51,13.0,2,63,0.0
2026-06-10 06:57:01,2026-06-10 06:57:01,2026-06-10 06:57:01,16.0,1,59,0.0
2026-06-10 06:57:07,2026-06-10 06:57:07,2026-06-10 06:57:07,12.0,2,64,0.0
2026-06-10 06:57:15,2026-06-10 06:58:03,2026-06-10 06:57:55,13.0,1,60,0.8
2026-06-10 06:58:12,2026-06-10 06:58:12,2026-06-10 06:58:12,16.0,3,67,0.0
2026-06-10 06:58:19,2026-06-10 06:58:19,2026-06-10 06:58:19,12.0,2,64,0.0
2026-06-10 06:58:26,2026-06-10 06:58:33,2026-06-10 06:58:33,17.0,1,60,0.12
2026-06-10 06:58:42,2026-06-10 06:58:42,2026-06-10 06:58:42,13.0,2,63,0.0
2026-06-10 06:58:50,2026-06-10 06:58:50,2026-06-10 06:58:50,11.0,1,58,0.0
2026-06-10 06:59:06,2026-06-10 06:59:06,2026-06-10 06:59:06,11.0,2,61,0.0
2026-06-10 06:59:12,2026-06-10 06:59:18,2026-06-10 06:59:12,16.0,1,58,0.1
2026-06-10 06:59:22,2026-06-10 06:59:22,2026-06-10 06:59:22,14.0,2,64,0.0
2026-06-10 06:59:36,2026-06-10 06:59:42,2026-06-10 06:59:42,13.0,1,58,0.1
2026-06-10 06:59:58,2026-06-10 06:59:58,2026-06-10 06:59:58,11.0,2,61,0.0
2026-06-10 07:00:06,2026-06-10 07:00:21,2026-06-10 07:00:06,9.0,1,57,0.25
2026-06-10 07:00:37,2026-06-10 07:00:53,2026-06-10 07:00:53,12.0,2,63,0.27
2026-06-10 07:01:05,2026-06-10 07:01:55,2026-06-10 07:01:40,15.0,1,59,0.83
2026-06-10 07:02:11,2026-06-10 07:02:15,2026-06-10 07:02:11,14.0,2,64,0.07
2026-06-10 07:02:17,2026-06-10 07:02:25,2026-06-10 07:02:17,14.0,1,59,0.13
2026-06-10 07:02:34,2026-06-10 07:02:36,2026-06-10 07:02:36,11.0,2,63,0.03
2026-06-10 07:02:46,2026-06-10 07:03:01,2026-06-10 07:02:46,14.0,1,59,0.25
2026-06-10 07:03:16,2026-06-10 07:03:23,2026-06-10 07:03:23,12.0,2,63,0.12
2026-06-10 07:03:32,2026-06-10 07:03:56,2026-06-10 07:03:32,8.0,1,60,0.4
2026-06-10 07:04:12,2026-06-10 07:04:19,2026-06-10 07:04:19,10.0,2,62,0.12
2026-06-10 07:04:24,2026-06-10 07:05:28,2026-06-10 07:04:59,14.0,1,60,1.07
2026-06-10 07:05:35,2026-06-10 07:05:35,2026-06-10 07:05:35,13.0,3,67,0.0
2026-06-10 07:05:44,2026-06-10 07:05:47,2026-06-10 07:05:44,12.0,1,59,0.05
2026-06-10 07:05:51,2026-06-10 07:05:51,2026-06-10 07:05:51,8.0,2,61,0.0
2026-06-10 07:05:55,2026-06-10 07:06:39,2026-06-10 07:06:26,15.0,1,60,0.73
2026-06-10 07:06:55,2026-06-10 07:06:55,2026-06-10 07:06:55,13.0,3,65,0.0
2026-06-10 07:07:08,2026-06-10 07:07:14,2026-06-10 07:07:14,15.0,1,60,0.1
2026-06-10 07:07:27,2026-06-10 07:07:35,2026-06-10 07:07:27,13.0,2,64,0.13
2026-06-10 07:07:50,2026-06-10 07:07:53,2026-06-10 07:07:53,13.0,1,58,0.05
2026-06-10 07:07:58,2026-06-10 07:07:58,2026-06-10 07:07:58,10.0,2,61,0.0
2026-06-10 07:08:06,2026-06-10 07:08:56,2026-06-10 07:08:14,12.0,1,60,0.83
2026-06-10 07:09:02,2026-06-10 07:09:02,2026-06-10 07:09:02,14.0,3,66,0.0
2026-06-10 07:09:10,2026-06-10 07:09:10,2026-06-10 07:09:10,9.0,2,62,0.0
2026-06-10 07:09:18,2026-06-10 07:09:42,2026-06-10 07:09:18,10.0,1,60,0.4
2026-06-10 07:09:50,2026-06-10 07:09:50,2026-06-10 07:09:50,11.0,2,61,0.0
2026-06-10 07:09:58,2026-06-10 07:09:58,2026-06-10 07:09:58,8.0,1,60,0.0
2026-06-10 07:10:06,2026-06-10 07:10:06,2026-06-10 07:10:06,9.0,2,63,0.0
2026-06-10 07:10:14,2026-06-10 07:10:30,2026-06-10 07:10:14,8.0,1,59,0.27
2026-06-10 07:10:38,2026-06-10 07:10:38,2026-06-10 07:10:38,9.0,2,63,0.0
2026-06-10 07:11:05,2026-06-10 07:11:05,2026-06-10 07:11:05,7.0,1,57,0.0
2026-06-10 07:11:21,2026-06-10 07:11:29,2026-06-10 07:11:28,19.0,2,63,0.13
2026-06-10 07:11:36,2026-06-10 07:11:48,2026-06-10 07:11:44,12.0,1,60,0.2
2026-06-10 07:11:52,2026-06-10 07:11:52,2026-06-10 07:11:52,9.0,2,61,0.0
2026-06-10 07:11:57,2026-06-10 07:13:58,2026-06-10 07:13:58,14.0,1,60,2.02
2026-06-10 07:13:59,2026-06-10 07:13:59,2026-06-10 07:13:59,12.0,2,61,0.0
2026-06-10 07:14:06,2026-06-10 07:14:13,2026-06-10 07:14:06,11.0,1,59,0.12
2026-06-10 07:14:15,2026-06-10 07:14:15,2026-06-10 07:14:15,9.0,2,62,0.0
2026-06-10 07:14:19,2026-06-10 07:14:30,2026-06-10 07:14:22,12.0,1,58,0.18
2026-06-10 07:14:44,2026-06-10 07:14:44,2026-06-10 07:14:44,9.0,2,63,0.0
2026-06-10 07:15:00,2026-06-10 07:15:24,2026-06-10 07:15:00,12.0,1,58,0.4
2026-06-10 07:15:31,2026-06-10 07:15:31,2026-06-10 07:15:31,9.0,2,64,0.0
2026-06-10 07:15:35,2026-06-10 07:15:56,2026-06-10 07:15:48,12.0,1,60,0.35
2026-06-10 07:16:04,2026-06-10 07:16:04,2026-06-10 07:16:04,10.0,2,63,0.0
2026-06-10 07:16:05,2026-06-10 07:16:23,2026-06-10 07:16:12,14.0,1,60,0.3
2026-06-10 07:16:27,2026-06-10 07:16:27,2026-06-10 07:16:27,1.0,2,61,0.0
2026-06-10 07:16:35,2026-06-10 07:17:39,2026-06-10 07:17:23,11.0,1,60,1.07
2026-06-10 07:17:47,2026-06-10 07:17:47,2026-06-10 07:17:47,12.0,3,69,0.0
2026-06-10 07:17:55,2026-06-10 07:17:57,2026-06-10 07:17:57,13.0,1,59,0.03
2026-06-10 07:18:01,2026-06-10 07:18:01,2026-06-10 07:18:01,10.0,2,63,0.0
2026-06-10 07:18:02,2026-06-10 07:18:02,2026-06-10 07:18:02,12.0,1,58,0.0
2026-06-10 07:18:08,2026-06-10 07:18:08,2026-06-10 07:18:08,11.0,2,64,0.0
2026-06-10 07:18:17,2026-06-10 07:18:38,2026-06-10 07:18:30,7.0,1,60,0.35
2026-06-10 07:18:45,2026-06-10 07:18:45,2026-06-10 07:18:45,9.0,2,65,0.0
2026-06-10 07:18:54,2026-06-10 07:20:01,2026-06-10 07:18:54,12.0,1,60,1.12
2026-06-10 07:20:06,2026-06-10 07:20:06,2026-06-10 07:20:06,11.0,3,65,0.0
2026-06-10 07:20:12,2026-06-10 07:20:12,2026-06-10 07:20:12,11.0,1,57,0.0
2026-06-10 07:20:30,2026-06-10 07:20:30,2026-06-10 07:20:30,9.0,2,63,0.0
2026-06-10 07:20:46,2026-06-10 07:20:52,2026-06-10 07:20:52,8.0,1,59,0.1
2026-06-10 07:20:55,2026-06-10 07:20:55,2026-06-10 07:20:55,7.0,2,61,0.0
2026-06-10 07:21:00,2026-06-10 07:21:17,2026-06-10 07:21:17,12.0,1,60,0.28
2026-06-10 07:21:25,2026-06-10 07:21:25,2026-06-10 07:21:25,9.0,2,64,0.0
2026-06-10 07:21:29,2026-06-10 07:21:29,2026-06-10 07:21:29,11.0,1,58,0.0
2026-06-10 07:21:56,2026-06-10 07:21:56,2026-06-10 07:21:56,8.0,2,61,0.0
2026-06-10 07:22:03,2026-06-10 07:22:05,2026-06-10 07:22:05,11.0,1,58,0.03
2026-06-10 07:22:21,2026-06-10 07:22:21,2026-06-10 07:22:21,7.0,2,61,0.0
2026-06-10 07:22:25,2026-06-10 07:22:25,2026-06-10 07:22:25,10.0,1,57,0.0
2026-06-10 07:22:44,2026-06-10 07:22:44,2026-06-10 07:22:44,10.0,3,67,0.0
2026-06-10 07:22:52,2026-06-10 07:23:16,2026-06-10 07:23:16,9.0,2,63,0.4
2026-06-10 07:23:26,2026-06-10 07:24:17,2026-06-10 07:24:00,12.0,1,60,0.85
2026-06-10 07:24:24,2026-06-10 07:24:31,2026-06-10 07:24:24,13.0,2,62,0.12
2026-06-10 07:24:40,2026-06-10 07:24:50,2026-06-10 07:24:48,10.0,1,59,0.17
2026-06-10 07:24:56,2026-06-10 07:25:04,2026-06-10 07:24:56,9.0,2,63,0.13
2026-06-10 07:25:20,2026-06-10 07:25:36,2026-06-10 07:25:36,5.0,1,59,0.27
2026-06-10 07:25:43,2026-06-10 07:25:49,2026-06-10 07:25:43,11.0,2,65,0.1
2026-06-10 07:25:54,2026-06-10 07:25:54,2026-06-10 07:25:54,12.0,1,60,0.0
2026-06-10 07:26:13,2026-06-10 07:26:13,2026-06-10 07:26:13,8.0,2,61,0.0
2026-06-10 07:26:23,2026-06-10 07:26:23,2026-06-10 07:26:23,8.0,1,59,0.0
2026-06-10 07:26:28,2026-06-10 07:26:28,2026-06-10 07:26:28,8.0,2,62,0.0
2026-06-10 07:26:43,2026-06-10 07:26:53,2026-06-10 07:26:47,12.0,1,60,0.17
2026-06-10 07:27:00,2026-06-10 07:27:00,2026-06-10 07:27:00,8.0,2,62,0.0
2026-06-10 07:27:07,2026-06-10 07:27:31,2026-06-10 07:27:23,7.0,1,59,0.4
2026-06-10 07:27:50,2026-06-10 07:27:50,2026-06-10 07:27:50,12.0,2,63,0.0
2026-06-10 07:27:53,2026-06-10 07:27:53,2026-06-10 07:27:53,9.0,1,57,0.0
2026-06-10 07:27:55,2026-06-10 07:27:55,2026-06-10 07:27:55,6.0,2,63,0.0
2026-06-10 07:28:11,2026-06-10 07:29:15,2026-06-10 07:29:15,6.0,1,59,1.07
2026-06-10 07:29:23,2026-06-10 07:29:23,2026-06-10 07:29:23,10.0,3,65,0.0
2026-06-10 07:29:39,2026-06-10 07:30:07,2026-06-10 07:30:01,10.0,1,59,0.47
2026-06-10 07:30:10,2026-06-10 07:30:10,2026-06-10 07:30:10,12.0,3,67,0.0
2026-06-10 07:30:17,2026-06-10 07:30:34,2026-06-10 07:30:34,13.0,2,64,0.28
2026-06-10 07:30:46,2026-06-10 07:30:46,2026-06-10 07:30:46,8.0,1,60,0.0
2026-06-10 07:30:54,2026-06-10 07:30:54,2026-06-10 07:30:54,7.0,2,62,0.0
2026-06-10 07:31:09,2026-06-10 07:31:09,2026-06-10 07:31:09,12.0,1,60,0.0
2026-06-10 07:31:18,2026-06-10 07:31:18,2026-06-10 07:31:18,10.0,2,64,0.0
2026-06-10 07:31:34,2026-06-10 07:31:34,2026-06-10 07:31:34,2.0,1,57,0.0
2026-06-10 07:31:50,2026-06-10 07:31:50,2026-06-10 07:31:50,8.0,2,63,0.0
2026-06-10 07:31:58,2026-06-10 07:33:00,2026-06-10 07:33:00,12.0,1,60,1.03
2026-06-10 07:33:08,2026-06-10 07:33:08,2026-06-10 07:33:08,9.0,2,63,0.0
2026-06-10 07:33:14,2026-06-10 07:33:16,2026-06-10 07:33:14,14.0,1,60,0.03
2026-06-10 07:33:24,2026-06-10 07:33:32,2026-06-10 07:33:32,9.0,2,63,0.13
2026-06-10 07:33:40,2026-06-10 07:34:12,2026-06-10 07:34:04,10.0,1,59,0.53
2026-06-10 07:34:20,2026-06-10 07:34:28,2026-06-10 07:34:28,7.0,2,62,0.13
2026-06-10 07:34:36,2026-06-10 07:34:44,2026-06-10 07:34:44,6.0,1,58,0.13
2026-06-10 07:34:51,2026-06-10 07:34:51,2026-06-10 07:34:51,9.0,3,67,0.0
2026-06-10 07:34:59,2026-06-10 07:34:59,2026-06-10 07:34:59,8.0,2,61,0.0
2026-06-10 07:35:06,2026-06-10 07:35:06,2026-06-10 07:35:06,11.0,3,68,0.0
2026-06-10 07:35:14,2026-06-10 07:35:31,2026-06-10 07:35:14,11.0,1,60,0.28
2026-06-10 07:35:38,2026-06-10 07:35:38,2026-06-10 07:35:38,7.0,2,64,0.0
2026-06-10 07:35:50,2026-06-10 07:36:42,2026-06-10 07:36:41,11.0,1,60,0.87
2026-06-10 07:36:49,2026-06-10 07:36:49,2026-06-10 07:36:49,8.0,2,63,0.0
2026-06-10 07:36:56,2026-06-10 07:37:48,2026-06-10 07:36:56,12.0,1,59,0.87
2026-06-10 07:37:51,2026-06-10 07:37:51,2026-06-10 07:37:51,8.0,3,65,0.0
2026-06-10 07:38:04,2026-06-10 07:38:04,2026-06-10 07:38:04,7.0,1,59,0.0
2026-06-10 07:38:21,2026-06-10 07:38:23,2026-06-10 07:38:23,13.0,2,63,0.03
2026-06-10 07:38:27,2026-06-10 07:38:41,2026-06-10 07:38:41,9.0,1,57,0.23
2026-06-10 07:38:43,2026-06-10 07:38:43,2026-06-10 07:38:43,10.0,2,63,0.0
2026-06-10 07:38:51,2026-06-10 07:39:07,2026-06-10 07:38:51,8.0,1,60,0.27
2026-06-10 07:39:15,2026-06-10 07:39:15,2026-06-10 07:39:15,10.0,2,65,0.0
2026-06-10 07:39:20,2026-06-10 07:39:41,2026-06-10 07:39:20,12.0,1,59,0.35
2026-06-10 07:40:07,2026-06-10 07:40:07,2026-06-10 07:40:07,13.0,2,60,0.0
2026-06-10 07:40:16,2026-06-10 07:40:16,2026-06-10 07:40:16,6.0,1,59,0.0
2026-06-10 07:40:23,2026-06-10 07:40:26,2026-06-10 07:40:26,15.0,2,62,0.05
2026-06-10 07:40:40,2026-06-10 07:40:40,2026-06-10 07:40:40,6.0,1,59,0.0
2026-06-10 07:40:49,2026-06-10 07:40:49,2026-06-10 07:40:49,8.0,2,63,0.0
2026-06-10 07:40:56,2026-06-10 07:40:57,2026-06-10 07:40:56,8.0,1,59,0.02
2026-06-10 07:41:29,2026-06-10 07:41:29,2026-06-10 07:41:29,9.0,2,60,0.0
2026-06-10 07:41:36,2026-06-10 07:41:53,2026-06-10 07:41:53,11.0,1,60,0.28
2026-06-10 07:41:56,2026-06-10 07:42:11,2026-06-10 07:42:04,10.0,2,65,0.25
2026-06-10 07:42:50,2026-06-10 07:42:56,2026-06-10 07:42:56,13.0,1,58,0.1
2026-06-10 07:43:05,2026-06-10 07:43:14,2026-06-10 07:43:14,10.0,2,64,0.15
2026-06-10 07:43:29,2026-06-10 07:43:29,2026-06-10 07:43:29,8.0,1,60,0.0
2026-06-10 07:43:36,2026-06-10 07:43:36,2026-06-10 07:43:36,7.0,2,64,0.0
2026-06-10 07:43:44,2026-06-10 07:43:44,2026-06-10 07:43:44,6.0,1,57,0.0
2026-06-10 07:43:51,2026-06-10 07:43:51,2026-06-10 07:43:51,9.0,2,65,0.0
2026-06-10 07:44:00,2026-06-10 07:44:00,2026-06-10 07:44:00,10.0,1,57,0.0
2026-06-10 07:44:01,2026-06-10 07:44:01,2026-06-10 07:44:01,11.0,2,64,0.0
2026-06-10 07:44:06,2026-06-10 07:44:06,2026-06-10 07:44:06,5.0,1,57,0.0
2026-06-10 07:44:30,2026-06-10 07:44:30,2026-06-10 07:44:30,10.0,2,64,0.0
2026-06-10 07:44:38,2026-06-10 07:45:21,2026-06-10 07:44:46,11.0,1,59,0.72
2026-06-10 07:45:26,2026-06-10 07:45:26,2026-06-10 07:45:26,9.0,2,61,0.0
2026-06-10 07:45:28,2026-06-10 07:45:55,2026-06-10 07:45:55,13.0,1,60,0.45
2026-06-10 07:45:57,2026-06-10 07:45:57,2026-06-10 07:45:57,12.0,2,65,0.0
2026-06-10 07:46:05,2026-06-10 07:46:18,2026-06-10 07:46:05,11.0,1,59,0.22
2026-06-10 07:46:28,2026-06-10 07:46:28,2026-06-10 07:46:28,9.0,2,64,0.0
2026-06-10 07:46:37,2026-06-10 07:47:01,2026-06-10 07:46:37,10.0,1,59,0.4
2026-06-10 07:47:09,2026-06-10 07:47:09,2026-06-10 07:47:09,11.0,3,66,0.0
2026-06-10 07:47:25,2026-06-10 07:48:44,2026-06-10 07:48:05,9.0,1,60,1.32
2026-06-10 07:48:51,2026-06-10 07:48:51,2026-06-10 07:48:51,8.0,2,61,0.0
2026-06-10 07:49:02,2026-06-10 07:49:02,2026-06-10 07:49:02,10.0,1,57,0.0
2026-06-10 07:49:07,2026-06-10 07:49:07,2026-06-10 07:49:07,11.0,3,66,0.0
2026-06-10 07:49:10,2026-06-10 07:50:16,2026-06-10 07:50:16,12.0,1,59,1.1
2026-06-10 07:50:24,2026-06-10 07:50:24,2026-06-10 07:50:24,8.0,2,63,0.0
2026-06-10 07:50:31,2026-06-10 07:50:31,2026-06-10 07:50:31,6.0,1,59,0.0
2026-06-10 07:50:40,2026-06-10 07:50:40,2026-06-10 07:50:40,11.0,2,63,0.0
2026-06-10 07:50:44,2026-06-10 07:50:44,2026-06-10 07:50:44,12.0,1,58,0.0
2026-06-10 07:50:48,2026-06-10 07:50:48,2026-06-10 07:50:48,10.0,2,62,0.0
2026-06-10 07:51:01,2026-06-10 07:51:04,2026-06-10 07:51:04,11.0,1,59,0.05
2026-06-10 07:51:11,2026-06-10 07:51:11,2026-06-10 07:51:11,7.0,2,62,0.0
2026-06-10 07:51:43,2026-06-10 07:52:39,2026-06-10 07:52:30,7.0,1,59,0.93
2026-06-10 07:52:46,2026-06-10 07:52:46,2026-06-10 07:52:46,8.0,2,63,0.0
2026-06-10 07:52:50,2026-06-10 07:53:47,2026-06-10 07:53:02,12.0,1,59,0.95
2026-06-10 07:54:04,2026-06-10 07:54:12,2026-06-10 07:54:04,9.0,2,64,0.13
2026-06-10 07:54:20,2026-06-10 07:54:28,2026-06-10 07:54:28,11.0,1,58,0.13
2026-06-10 07:54:47,2026-06-10 07:54:47,2026-06-10 07:54:47,13.0,2,61,0.0
2026-06-10 07:54:48,2026-06-10 07:54:48,2026-06-10 07:54:48,13.0,1,57,0.0
2026-06-10 07:54:52,2026-06-10 07:54:52,2026-06-10 07:54:52,8.0,2,63,0.0
2026-06-10 07:54:59,2026-06-10 07:54:59,2026-06-10 07:54:59,11.0,3,66,0.0
2026-06-10 07:55:16,2026-06-10 07:55:16,2026-06-10 07:55:16,2.0,1,59,0.0
2026-06-10 07:55:24,2026-06-10 07:55:45,2026-06-10 07:55:45,13.0,2,62,0.35
2026-06-10 07:55:47,2026-06-10 07:55:47,2026-06-10 07:55:47,13.0,3,69,0.0
2026-06-10 07:56:17,2026-06-10 07:56:17,2026-06-10 07:56:17,8.0,1,58,0.0
2026-06-10 07:56:31,2026-06-10 07:56:31,2026-06-10 07:56:31,9.0,2,64,0.0
2026-06-10 07:56:39,2026-06-10 07:56:39,2026-06-10 07:56:39,9.0,1,58,0.0
2026-06-10 07:56:46,2026-06-10 07:56:46,2026-06-10 07:56:46,9.0,2,64,0.0
2026-06-10 07:57:02,2026-06-10 07:57:11,2026-06-10 07:57:02,7.0,1,60,0.15
2026-06-10 07:57:18,2026-06-10 07:57:18,2026-06-10 07:57:18,8.0,2,64,0.0
2026-06-10 07:57:26,2026-06-10 07:58:31,2026-06-10 07:58:31,9.0,1,60,1.08
2026-06-10 07:58:33,2026-06-10 07:58:33,2026-06-10 07:58:33,8.0,2,63,0.0
2026-06-10 07:58:40,2026-06-10 07:59:37,2026-06-10 07:58:40,11.0,1,60,0.95
2026-06-10 07:59:42,2026-06-10 07:59:42,2026-06-10 07:59:42,8.0,2,63,0.0
2026-06-10 07:59:48,2026-06-10 08:00:36,2026-06-10 08:00:36,10.0,1,60,0.8
2026-06-10 08:00:50,2026-06-10 08:00:58,2026-06-10 08:00:50,8.0,2,64,0.13
2026-06-10 08:01:08,2026-06-10 08:01:08,2026-06-10 08:01:08,14.0,3,65,0.0
2026-06-10 08:01:14,2026-06-10 08:01:29,2026-06-10 08:01:26,11.0,1,59,0.25
2026-06-10 08:01:37,2026-06-10 08:01:37,2026-06-10 08:01:37,1.0,2,64,0.0
2026-06-10 08:01:43,2026-06-10 08:01:45,2026-06-10 08:01:45,9.0,1,59,0.03
2026-06-10 08:01:53,2026-06-10 08:01:53,2026-06-10 08:01:53,7.0,2,61,0.0
2026-06-10 08:01:54,2026-06-10 08:01:59,2026-06-10 08:01:54,8.0,1,57,0.08
2026-06-10 08:02:01,2026-06-10 08:02:01,2026-06-10 08:02:01,8.0,2,62,0.0
2026-06-10 08:02:08,2026-06-10 08:02:08,2026-06-10 08:02:08,4.0,1,59,0.0
2026-06-10 08:02:13,2026-06-10 08:02:13,2026-06-10 08:02:13,12.0,2,63,0.0
2026-06-10 08:02:16,2026-06-10 08:02:40,2026-06-10 08:02:37,10.0,1,58,0.4
2026-06-10 08:02:54,2026-06-10 08:02:54,2026-06-10 08:02:54,8.0,3,66,0.0
2026-06-10 08:03:02,2026-06-10 08:03:22,2026-06-10 08:03:22,9.0,1,59,0.33
2026-06-10 08:03:26,2026-06-10 08:03:26,2026-06-10 08:03:26,5.0,2,61,0.0
2026-06-10 08:03:34,2026-06-10 08:04:26,2026-06-10 08:03:46,11.0,1,60,0.87
2026-06-10 08:04:29,2026-06-10 08:04:29,2026-06-10 08:04:29,8.0,3,66,0.0
2026-06-10 08:04:30,2026-06-10 08:04:51,2026-06-10 08:04:51,11.0,1,60,0.35
2026-06-10 08:04:58,2026-06-10 08:05:13,2026-06-10 08:04:58,11.0,2,65,0.25
2026-06-10 08:05:15,2026-06-10 08:05:15,2026-06-10 08:05:15,4.0,1,58,0.0
2026-06-10 08:05:21,2026-06-10 08:05:21,2026-06-10 08:05:21,7.0,2,62,0.0
2026-06-10 08:05:28,2026-06-10 08:06:01,2026-06-10 08:05:28,9.0,1,59,0.55
2026-06-10 08:06:14,2026-06-10 08:06:14,2026-06-10 08:06:14,6.0,2,61,0.0
2026-06-10 08:06:22,2026-06-10 08:06:46,2026-06-10 08:06:22,8.0,1,59,0.4
2026-06-10 08:07:01,2026-06-10 08:07:01,2026-06-10 08:07:01,6.0,2,62,0.0
2026-06-10 08:07:24,2026-06-10 08:07:32,2026-06-10 08:07:24,11.0,1,59,0.13
2026-06-10 08:07:40,2026-06-10 08:07:40,2026-06-10 08:07:40,6.0,2,61,0.0
2026-06-10 08:07:44,2026-06-10 08:09:06,2026-06-10 08:08:20,10.0,1,59,1.37
2026-06-10 08:09:08,2026-06-10 08:09:08,2026-06-10 08:09:08,5.0,2,62,0.0
2026-06-10 08:09:10,2026-06-10 08:09:59,2026-06-10 08:09:54,11.0,1,60,0.82
2026-06-10 08:10:07,2026-06-10 08:10:07,2026-06-10 08:10:07,8.0,2,65,0.0
2026-06-10 08:10:22,2026-06-10 08:10:28,2026-06-10 08:10:22,10.0,1,59,0.1
2026-06-10 08:10:30,2026-06-10 08:10:38,2026-06-10 08:10:36,9.0,2,65,0.13
2026-06-10 08:10:41,2026-06-10 08:11:03,2026-06-10 08:10:59,9.0,1,60,0.37
2026-06-10 08:11:15,2026-06-10 08:11:15,2026-06-10 08:11:15,6.0,2,64,0.0
2026-06-10 08:11:19,2026-06-10 08:11:19,2026-06-10 08:11:19,4.0,1,58,0.0
2026-06-10 08:11:26,2026-06-10 08:11:26,2026-06-10 08:11:26,6.0,2,61,0.0
